test,instruction_type,instruction,name,ade1s,ade2s,ade3s,ade
900,d,"turn right at the intersection, avoid hitting the oncoming traffic",900,0.785123348609242,1.406028927355966,1.8531854049123333,1.348112560292514
902,s,stop behind the bus at the intersection,902,2.723427246483272,4.023375235612728,5.603078081728822,4.116626854608274
905,s,slide into the right lane,305,2.221148438794873,2.4705947766736385,3.656805812956762,2.7828496761417583
906,s,Make a right turn at the intersection,369,1.571442209748942,2.877860883690172,4.190472228395018,2.8799251072780443
906,s,turn right at the intersection,50,2.261853483764825,4.128195163451462,5.3662636627521145,3.918770769989468
906,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
907,s,at the signal turn right,907,2.565554631753515,3.31990250610126,5.006503750242258,3.630653629365678
907,s,complete the right turn and then stop behind the stopped vehicle,907,2.022935898350163,2.692160519756067,3.9501805215742736,2.8884256465601674
908,d,"when the vehicle in front starts moving, drivbe forward",908,2.450903033687442,5.021904286658859,6.731574774703998,4.734794031683433
914,s,slide into the right turning lane near the intersection,914,1.245961923988496,2.1378661730546,2.333045534453613,1.9056245438322363
914,s,"Before stopping at the intersection, switch to the right lane",914,1.0372961464419326,1.9663920926412024,1.951088773210948,1.651592337431361
914,,switch lanes to the right,563,0.9788539584331264,1.501266576250884,2.0335079715005926,1.5045428353948676
915,,turn left here and continue ,915,1.316938429101689,4.924653083913452,5.254604545145662,3.8320653527202673
915,,turn right lef at the intersection,915,1.419531542632247,4.953343220495123,5.283824342592102,3.885566368573157
915,,Make a left turn,54,0.7360574985338388,4.608907555799985,5.189029539038546,3.511331531124123
915,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
916,,"turn right, turn right",76,1.237129910696525,2.3254252480689126,2.7084358089919247,2.090330322585788
916,s,Follow the road through the parking lot,916,1.1215506808983793,3.2865225634640134,4.191503579295951,2.866525607886114
916,s,"complete the right turn, then follow the road to exit the parkig lot",916,1.6468135883843176,3.94712289212051,5.400980825672552,3.664972435392461
917,,Make a left turn at the intersection,70,1.827678593905108,3.38010802855693,4.12085016913152,3.1095455971978527
917,ds,"slow down for the pedestrians, breifly stop at the intersection, then turn right",917,1.0817989886735635,1.3975449036422278,1.914008859391191,1.4644509172356608
917,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
917,,at the intersection turn left,917,1.3052578491978866,1.5706022136372388,2.1756465473446567,1.683835536726594
917,ds,Slow down to allow the pedestrians to cross the road,539,2.12237998433412,4.879127060129886,6.366860625978063,4.456122556814023
920,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
920,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
920,,Make a right turn,328,1.1612226622331676,3.3707450758817843,4.057981589953576,2.863316442689509
921,s,stop at the intersection then turn left,386,1.7582437334196928,2.59482135061105,4.053656806049466,2.8022406300267364
921,ds,Stop at the stopsign and make a left turn once all cars from the right side have passed,921,1.9617055473034948,2.287301965536685,3.538368771257132,2.595792094699104
921,s,at the stop sign turn left,372,2.224811169339961,4.4266423104536745,5.764827379323947,4.138760286372528
921,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
922,s,"Briefly go on the right side of the road to avoid the parked vehicle in front, then go back to the original lane",922,1.36728242163332,2.345572821830067,2.560560185191618,2.091138476218335
922,s,go around the bus,922,1.370828157028944,2.3773781392214186,2.6033055941009926,2.1171706301171187
922,s,swerve around the parked vehicle,317,1.079687261582892,2.729802739841516,2.949162834242129,2.2528842785555123
925,d,"stop at the crosswalk and let the pedestrians cross, then move ahead",925,1.2072871243417418,2.1188034847878194,3.355723372758066,2.227271327295876
925,ds,Stop before the crosswalk to allow pedestrians to cross the road and proceed after they have crossed,925,2.69122427802542,3.394092654508919,5.610812939454659,3.898709957329666
926,,turn right at the intersection,50,2.261853483764825,4.128195163451462,5.3662636627521145,3.918770769989468
926,s,Make a right turn and go down the road,926,1.945262864828052,3.915207661570795,5.224139354500883,3.69486996029991
926,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
928,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
928,,Make a right turn at the intersection,369,1.571442209748942,2.877860883690172,4.190472228395018,2.8799251072780443
928,s,turn right at the intersection,50,2.261853483764825,4.128195163451462,5.3662636627521145,3.918770769989468
929,d,Stop before the toll gate and proceed when the toll gate opens,929,1.908816214761928,3.1397432950749167,4.234879438809886,3.09447964954891
929,s,"stop at the gate, once the arm is lifted proceed",929,1.6744054812348543,2.823185287995144,3.8433691675853447,2.780319978938448
930,s,turn right at the fork,866,1.5836769868176563,3.0462890444721813,3.900301655583174,2.843422562291004
930,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
931,s,enter the horseshoe and stop at the gate,931,1.3879333661667077,1.8684657228592565,2.5447164051137845,1.9337051647132493
931,s,Take a left and stop at the front of the entrance,931,1.6313243230685863,1.769101046392057,2.594056274162436,1.99816054787436
931,,go to the left and stop in front of the building,931,1.1464631498281117,1.5030764683339188,2.050109847877971,1.566549822013334
945,,"turn left, turn left",385,1.358612552509196,4.978426990051527,5.677865862168487,4.00496846824307
945,,Make the first left turn possible,350,1.2206761985579493,2.891730025379604,2.460938544518946,2.191114922818833
945,s,Make a left turn while avoiding the construction.,945,0.8672882038637626,1.4107174583443105,2.243867196327731,1.5072909528452678
945,s,"turn right at the intersection avoid hitting the traffic cones, reverse back slighly and merge into the left lane",945,0.8138015260525228,1.3283958863789345,2.1700181516995074,1.4374051880436547
947,,turn left at the intersection,2,1.7702882633229389,4.183188343848892,5.285939176893825,3.746471928021885
947,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
949,s,stop at the intersection,5,1.1106112846947274,2.2598326709361065,2.649545077727301,2.0066630111193784
952,s,"stop at the intersection, then proceed",952,1.101736756546584,1.2623978669746203,2.0325561881046603,1.4655636038752882
952,s,Merge to the left lane and stop before entering the main road.,952,1.174404856912437,1.2990896342639826,2.051463156817962,1.5083192159981271
952,,Slowly enter the main road after the foll stop,952,1.3287925639588234,1.4900270294041469,2.4806666418979297,1.7664954117536336
953,,Switch to the left lane,22,1.5825092087534574,4.1171368008679305,4.628952599907022,3.4428662031761363
955,s,Switch to the right lane briefly to pass the parked vehicle ahead and go back to the left lane immediately after,955,1.9128591759415263,3.63366034328206,4.275757709507014,3.274092409576866
958,s,Come to a stop when you appraoch the parked vehicle in front,958,1.87268007592456,3.879772279548431,5.002000347336165,3.5848175676030523
958,d,"When the light turns green, proceed straight",958,1.7444147906413832,3.771403072837135,4.847733233187278,3.4545170322219323
959,d,"Switch to the right lane when there are no cars coming from behind, then switch back to the left lane once you have passed all obstructions",959,1.978926415338384,2.83768803417346,3.8544022412779695,2.8903388969299377
959,,go around the vehicle obstructing the road,528,2.040302055154934,4.883345525702532,6.344152283826018,4.422599954894495
960,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
960,d,Make a left turn if there are no cars coming from the right side,960,1.5325795307905583,2.0682419469873894,3.35568460989983,2.318835362559259
961,s,Switch to the right lane when you see the parked vehicle ahead.,961,1.8366905022255169,2.6037700710882903,3.821543143555548,2.754001238956452
962,,"At the intersection, make a left turn onto the leftmost lane",962,1.1510511322406072,3.117972161963144,4.027670205073332,2.765564499759028
962,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
963,,Switch to the rightmost lane,41,2.0574937736822045,4.293664971780899,5.789571426645515,4.04691005736954
966,,go around the vehicle obstructing the road,528,2.040302055154934,4.883345525702532,6.344152283826018,4.422599954894495
966,s,Slowly pass the parked vehicle on your lane by staying on the right side.,966,2.1965286794786487,3.6198328215006015,5.096105287157812,3.637488929379021
967,s,Stop at the sotpsign,967,2.0326981281188075,3.359106796298867,4.644856936144056,3.345553953520577
967,d,Slowly pass the pedestrians that are a little bit on the row,967,1.7721968268502242,2.741332906716281,3.789753588992197,2.767761107519567
968,s,Stop before the closed toll gate,968,1.4718712816217678,2.504933228311483,3.507032994058786,2.494612501330679
968,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
968,d,"Once all cars from oncoming traffic have passed, make a right turn",968,13483.660509559844,29130.34448610504,62170.96167929341,34928.3222249861
969,s,Go around the parked vehicle in your lane by going around on the right,969,1.0471682656901566,1.7974922990658897,2.4200917237328974,1.7549174294963148
969,,go around the vehicle obstructing the road,528,2.040302055154934,4.883345525702532,6.344152283826018,4.422599954894495
969,d,"When the toll gate opens, continue straight",969,1.07525275679372,1.9157990149377209,2.572174095765299,1.8544086224989127
971,,Make a right turn,328,1.1612226622331676,3.3707450758817843,4.057981589953576,2.863316442689509
971,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
979,d,Continue straight once the stoplight turns green,979,0.7378027616980422,3.389017782511276,3.5145003979793144,2.547106980729544
980,,Make a left turn before approaching the construction in your lane,980,0.9470898272522736,3.555622657014826,3.901429805520893,2.801380763262664
983,d,After passing the intersection switch to the right lane,983,1.221739939436773,2.837713359933663,2.979975591763971,2.346476297044802
988,,at the end of the road turn right,988,3.443230477612395,5.728718458293015,7.64917168776126,5.607040207888891
988,,Make a right turn if there are no cars coming from the left side,988,1.9293930220526985,4.506102202565812,6.217072301367212,4.217522508661908
989,ds,"Come to a stop before the crosswalk to allow the pedestrian to cross the road. After the pedestrian has crossed the road, continue forward",989,1.1856280504808416,1.1527598006475197,1.7877327504931688,1.375373533873843
991,d,Stop at a safe distance behind the unloading vehicle,991,1.636526690343479,1.6082854616991664,2.6252010536252035,1.9566710685559496
991,sd,stop right behind the gray car and wait for the people to pass,991,1.6292795568595009,1.729081915894065,2.653732245430319,2.004031239394628
991,ds,Come to a stop when you see pedestrians in front of you,991,1.4398044447743772,1.4201372300057629,2.4212773452041905,1.760406339994777
994,s,take the roundabout,994,1.4635987745452157,2.625042412628405,3.2464375031874937,2.445026230120372
994,,Make a right turn when it appears,994,1.3901812943747718,2.657824155381796,3.2898412348957065,2.445948894884092
994,s,Make a right turn,328,1.1612226622331676,3.3707450758817843,4.057981589953576,2.863316442689509
995,s,Change one lane to the left,995,0.6013381374277535,3.4545580269263354,3.350414313179125,2.4687701591777382
